GO ID	Total	Under	Over	Change	P-Value (Under)	P-Value (Over)	P-Value (Changed)	Term
4895	25	0	0	0	1	1	1	cell adhesion receptor activity
4891	3	0	0	0	1	1	1	glycine-inhibited chloride channel activity
4890	17	0	0	0	1	1	1	GABA-A receptor activity
16869	1	0	0	0	1	1	1	"intramolecular transferase activity, transferring amino groups"
16868	5	0	0	0	1	1	1	"intramolecular transferase activity, phosphotransferases"
16867	2	0	0	0	1	1	1	"intramolecular transferase activity, transferring acyl groups"
16866	7	0	0	0	1	1	1	intramolecular transferase activity
16865	6	0	0	0	1	1	1	"intramolecular isomerase activity, other intramolecular oxidoreductases"
16864	5	0	0	0	1	1	1	"intramolecular isomerase activity, transposing S-S bonds"
16863	8	0	0	0	1	1	1	"intramolecular isomerase activity, transposing C=C bonds"
16861	4	0	0	0	1	1	1	"intramolecular isomerase activity, interconverting aldoses and ketoses"
16860	20	0	0	0	1	1	1	intramolecular isomerase activity
4889	10	0	0	0	1	1	1	nicotinic acetylcholine-activated cation-selective channel activity
4888	374	0	0	0	1	1	1	transmembrane receptor activity
4887	6	0	0	0	1	1	1	thyroid hormone receptor activity
4886	4	0	0	0	1	1	1	retinoid-X receptor activity
4884	1	0	0	0	1	1	1	ecdysteroid hormone receptor activity
4883	1	0	0	0	1	1	1	glucocorticoid receptor activity
4882	1	0	0	0	1	1	1	androgen receptor activity
16859	17	0	0	0	1	1	1	cis-trans isomerase activity
16858	2	0	0	0	1	1	1	"racemase and epimerase activity, acting on other compounds"
16857	2	0	0	0	1	1	1	"racemase and epimerase activity, acting on carbohydrates and derivatives"
16855	2	0	0	0	1	1	1	"racemase and epimerase activity, acting on amino acids and derivatives"
16854	4	0	0	0	1	1	1	racemase and epimerase activity
16853	53	0	0	0	1	1	1	isomerase activity
16851	1	0	0	0	1	1	1	magnesium chelatase activity
16850	2	0	0	0	1	1	1	other lyase activity
4879	37	0	0	0	1	1	1	ligand-dependent nuclear receptor activity
4878	1	0	0	0	1	1	1	complement component C5 receptor activity
4877	1	0	0	0	1	1	1	complement component C3b receptor activity
4875	3	0	0	0	1	1	1	complement receptor activity
4873	2	0	0	0	1	1	1	asialoglycoprotein receptor activity
4872	584	0	0	0	1	1	1	receptor activity
4871	953	0	0	0	1	1	1	signal transducer activity
16849	13	0	0	0	1	1	1	phosphorus-oxygen lyase activity
16847	3	0	0	0	1	1	1	1-aminocyclopropane-1-carboxylate synthase activity
16846	7	0	0	0	1	1	1	carbon-sulfur lyase activity
16845	1	0	0	0	1	1	1	other carbon-nitrogen lyase activity
16842	3	0	0	0	1	1	1	amidine-lyase activity
16841	4	0	0	0	1	1	1	ammonia-lyase activity
16840	6	0	0	0	1	1	1	carbon-nitrogen lyase activity
4869	12	0	0	0	1	1	1	cysteine protease inhibitor activity
4867	34	0	0	0	1	1	1	serine-type endopeptidase inhibitor activity
4866	55	0	0	0	1	1	1	endopeptidase inhibitor activity
4865	1	0	0	0	1	1	1	type 1 serine/threonine specific protein phosphatase inhibitor activity
4864	5	0	0	0	1	1	1	protein phosphatase inhibitor activity
4862	2	0	0	0	1	1	1	cAMP-dependent protein kinase inhibitor activity
4861	7	0	0	0	1	1	1	cyclin-dependent protein kinase inhibitor activity
4860	17	0	0	0	1	1	1	protein kinase inhibitor activity
16839	4	0	0	0	1	1	1	other carbon-oxygen lyase activity
16838	1	0	0	0	1	1	1	"carbon-oxygen lyase activity, acting on phosphates"
16837	1	0	0	0	1	1	1	"carbon-oxygen lyase activity, acting on polysaccharides"
16836	19	0	0	0	1	1	1	hydro-lyase activity
16835	22	0	0	0	1	1	1	carbon-oxygen lyase activity
16834	3	0	0	0	1	1	1	other carbon-carbon lyase activity
16833	2	0	0	0	1	1	1	oxo-acid-lyase activity
16832	5	0	0	0	1	1	1	aldehyde-lyase activity
16831	13	0	0	0	1	1	1	carboxy-lyase activity
16830	21	0	0	0	1	1	1	carbon-carbon lyase activity
4859	7	0	0	0	1	1	1	phospholipase inhibitor activity
4857	103	0	0	0	1	1	1	enzyme inhibitor activity
4855	1	0	0	0	1	1	1	xanthine oxidase activity
4854	2	0	0	0	1	1	1	xanthine dehydrogenase activity
4853	1	0	0	0	1	1	1	uroporphyrinogen decarboxylase activity
4852	2	0	0	0	1	1	1	uroporphyrinogen-III synthase activity
4851	1	0	0	0	1	1	1	uroporphyrin-III C-methyltransferase activity
4850	2	0	0	0	1	1	1	uridine phosphorylase activity
16829	71	0	0	0	1	1	1	lyase activity
16826	1	0	0	0	1	1	1	"hydrolase activity, acting on acid sulfur-nitrogen bonds"
16824	1	0	0	0	1	1	1	"hydrolase activity, acting on acid halide bonds"
16823	2	0	0	0	1	1	1	"hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances"
16822	2	0	0	0	1	1	1	"hydrolase activity, acting on acid carbon-carbon bonds"
16820	66	3	0	3	0.0044	1	0.0044	"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"
4849	2	0	0	0	1	1	1	uridine kinase activity
4845	1	0	0	0	1	1	1	uracil phosphoribosyltransferase activity
4844	4	0	0	0	1	1	1	uracil DNA N-glycosylase activity
4843	11	0	0	0	1	1	1	ubiquitin-specific protease activity
4842	43	1	0	1	0.1997	1	0.1997	ubiquitin-protein ligase activity
4840	24	0	0	0	1	1	1	ubiquitin conjugating enzyme activity
16818	125	3	0	3	0.0253	1	0.0253	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
16817	215	3	0	3	0.0962	1	0.0962	"hydrolase activity, acting on acid anhydrides"
16816	1	0	0	0	1	1	1	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in other compounds"
16815	1	0	0	0	1	1	1	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in nitriles"
16814	14	0	0	0	1	1	1	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"
16813	5	0	0	0	1	1	1	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"
16812	4	0	0	0	1	1	1	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"
16811	14	0	0	0	1	1	1	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
16810	35	0	0	0	1	1	1	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
4839	3	0	0	0	1	1	1	ubiquitin activating enzyme activity
4838	2	0	0	0	1	1	1	tyrosine transaminase activity
4834	1	0	0	0	1	1	1	tryptophan synthase activity
4832	2	0	0	0	1	1	1	valine-tRNA ligase activity
4831	2	0	0	0	1	1	1	tyrosine-tRNA ligase activity
4830	3	0	0	0	1	1	1	tryptophan-tRNA ligase activity
16808	2	0	0	0	1	1	1	proprotein convertase activity
16806	5	0	0	0	1	1	1	dipeptidyl-peptidase and tripeptidyl-peptidase activity
16805	6	0	0	0	1	1	1	dipeptidase activity
16804	1	0	0	0	1	1	1	prolyl aminopeptidase activity
16803	3	0	0	0	1	1	1	ether hydrolase activity
16802	3	0	0	0	1	1	1	trialkylsulfonium hydrolase activity
16801	5	0	0	0	1	1	1	"hydrolase activity, acting on ether bonds"
4829	1	0	0	0	1	1	1	threonine-tRNA ligase activity
47991	1	0	0	0	1	1	1	hydroxylamine oxidase activity
4828	1	0	0	0	1	1	1	serine-tRNA ligase activity
4827	2	0	0	0	1	1	1	proline-tRNA ligase activity
4826	3	0	0	0	1	1	1	phenylalanine-tRNA ligase activity
4825	1	0	0	0	1	1	1	methionine-tRNA ligase activity
4824	1	0	0	0	1	1	1	lysine-tRNA ligase activity
4823	1	0	0	0	1	1	1	leucine-tRNA ligase activity
4822	1	0	0	0	1	1	1	isoleucine-tRNA ligase activity
4821	2	0	0	0	1	1	1	histidine-tRNA ligase activity
4820	2	0	0	0	1	1	1	glycine-tRNA ligase activity
4819	2	0	0	0	1	1	1	glutamine-tRNA ligase activity
4818	3	0	0	0	1	1	1	glutamate-tRNA ligase activity
4817	2	0	0	0	1	1	1	cysteine-tRNA ligase activity
4816	2	0	0	0	1	1	1	asparagine-tRNA ligase activity
4815	3	0	0	0	1	1	1	aspartate-tRNA ligase activity
4814	2	0	0	0	1	1	1	arginine-tRNA ligase activity
4812	19	0	0	0	1	1	1	tRNA ligase activity
4810	1	0	0	0	1	1	1	tRNA adenylyltransferase activity
4808	1	0	0	0	1	1	1	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity
4807	1	0	0	0	1	1	1	triose-phosphate isomerase activity
4806	7	0	0	0	1	1	1	triacylglycerol lipase activity
20037	3	0	0	0	1	1	1	heme binding
4803	1	0	0	0	1	1	1	transposase activity
4802	2	0	0	0	1	1	1	transketolase activity
4801	3	0	0	0	1	1	1	transaldolase activity
4800	3	0	0	0	1	1	1	thyroxine 5'-deiodinase activity
20027	3	0	0	0	1	1	1	hemoglobin metabolism
47958	2	0	0	0	1	1	1	glycine transaminase activity
20015	1	0	0	0	1	1	1	glycosome
20012	1	0	0	0	1	1	1	evasion of host immune response
47936	2	0	0	0	1	1	1	glucose 1-dehydrogenase activity
9699	3	0	0	0	1	1	1	phenylpropanoid biosynthesis
9698	3	0	0	0	1	1	1	phenylpropanoid metabolism
9695	3	0	0	0	1	1	1	jasmonic acid biosynthesis
9694	3	0	0	0	1	1	1	jasmonic acid metabolism
9693	1	0	0	0	1	1	1	ethylene biosynthesis
9692	1	0	0	0	1	1	1	ethylene metabolism
9684	1	0	0	0	1	1	1	indoleacetic acid biosynthesis
9683	1	0	0	0	1	1	1	indoleacetic acid metabolism
47919	1	0	0	0	1	1	1	GDP-mannose 6-dehydrogenase activity
9673	1	0	0	0	1	1	1	low affinity phosphate transporter activity
9664	1	0	0	0	1	1	1	cell wall organization and biogenesis (sensu Magnoliophyta)
9653	770	3	0	3	0.782	1	0.782	morphogenesis
9651	2	0	0	0	1	1	1	salinity response
9649	2	0	0	0	1	1	1	entrainment of circadian clock
9648	5	0	0	0	1	1	1	response to photoperiod
9638	1	0	0	0	1	1	1	phototropism
9637	1	0	0	0	1	1	1	response to blue light
9636	11	0	0	0	1	1	1	response to toxin
9635	1	0	0	0	1	1	1	response to herbicide
9631	1	0	0	0	1	1	1	cold acclimation
9630	2	0	0	0	1	1	1	gravitropism
9629	2	0	0	0	1	1	1	response to gravity
9628	233	3	0	3	0.1155	1	0.1155	response to abiotic stimulus
9627	2	0	0	0	1	1	1	systemic acquired resistance
9626	2	0	0	0	1	1	1	hypersensitive response
9624	1	0	0	0	1	1	1	response to nematodes
9621	2	0	0	0	1	1	1	response to pathogenic fungi
9620	8	0	0	0	1	1	1	response to fungi
9618	13	0	0	0	1	1	1	response to pathogenic bacteria
9617	26	1	0	1	0.1258	1	0.1258	response to bacteria
9615	9	0	0	0	1	1	1	response to virus
9613	227	0	0	0	1	1	1	response to pest/pathogen/parasite
9611	142	0	0	0	1	1	1	response to wounding
9607	428	2	0	2	0.6602	1	0.6602	response to biotic stimulus
9606	2	0	0	0	1	1	1	tropism
9605	706	3	0	3	0.7261	1	0.7261	response to external stimulus
16799	10	0	0	0	1	1	1	"hydrolase activity, hydrolyzing N-glycosyl compounds"
16798	38	0	0	0	1	1	1	"hydrolase activity, acting on glycosyl bonds"
16791	86	2	0	2	0.0715	1	0.0715	phosphoric monoester hydrolase activity
16790	22	0	0	0	1	1	1	thiolester hydrolase activity
16789	47	0	0	0	1	1	1	carboxylic ester hydrolase activity
16788	218	2	0	2	0.31	1	0.31	"hydrolase activity, acting on ester bonds"
16787	717	5	0	5	0.3051	1	0.3051	hydrolase activity
16784	1	0	0	0	1	1	1	3-mercaptopyruvate sulfurtransferase activity
16783	3	0	0	0	1	1	1	sulfurtransferase activity
16782	16	0	0	0	1	1	1	"transferase activity, transferring sulfur-containing groups"
16781	1	0	0	0	1	1	1	"phosphotransferase activity, paired acceptors"
16780	5	0	0	0	1	1	1	"phosphotransferase activity, for other substituted phosphate groups"
16779	48	2	0	2	0.0248	1	0.0248	nucleotidyltransferase activity
16778	4	0	0	0	1	1	1	diphosphotransferase activity
16776	13	0	0	0	1	1	1	"phosphotransferase activity, phosphate group as acceptor"
16775	10	0	0	0	1	1	1	"phosphotransferase activity, nitrogenous group as acceptor"
16774	3	0	0	0	1	1	1	"phosphotransferase activity, carboxyl group as acceptor"
16773	272	3	0	3	0.1617	1	0.1617	"phosphotransferase activity, alcohol group as acceptor"
16772	342	4	0	4	0.0946	1	0.0946	"transferase activity, transferring phosphorus-containing groups"
4799	2	0	0	0	1	1	1	thymidylate synthase activity
4798	2	0	0	0	1	1	1	thymidylate kinase activity
4797	2	0	0	0	1	1	1	thymidine kinase activity
4796	1	0	0	0	1	1	1	thromboxane-A synthase activity
4795	1	0	0	0	1	1	1	threonine synthase activity
4794	1	0	0	0	1	1	1	threonine ammonia-lyase activity
4792	3	0	0	0	1	1	1	thiosulfate sulfurtransferase activity
4791	3	0	0	0	1	1	1	thioredoxin-disulfide reductase activity
16769	19	0	0	0	1	1	1	"transferase activity, transferring nitrogenous groups"
16768	1	0	0	0	1	1	1	spermine synthase activity
16765	18	0	0	0	1	1	1	"transferase activity, transferring alkyl or aryl (other than methyl) groups"
16764	5	0	0	0	1	1	1	"transferase activity, transferring other glycosyl groups"
16763	12	0	0	0	1	1	1	"transferase activity, transferring pentosyl groups"
4789	1	0	0	0	1	1	1	thiamin-phosphate diphosphorylase activity
4788	1	0	0	0	1	1	1	thiamin diphosphokinase activity
4785	5	0	0	0	1	1	1	"copper, zinc superoxide dismutase activity"
4784	6	0	0	0	1	1	1	superoxide dismutase activity
4783	1	0	0	0	1	1	1	sulfite reductase (NADPH) activity
4782	1	0	0	0	1	1	1	sulfinoalanine decarboxylase activity
4781	2	1	0	1	0.0103	1	0.0103	sulfate adenylyltransferase (ATP) activity
16758	56	0	0	0	1	1	1	"transferase activity, transferring hexosyl groups"
16757	72	0	0	0	1	1	1	"transferase activity, transferring glycosyl groups"
16756	1	0	0	0	1	1	1	glutathione gamma-glutamylcysteinyltransferase activity
16755	11	0	0	0	1	1	1	"transferase activity, transferring amino-acyl groups"
16751	1	0	0	0	1	1	1	S-succinyltransferase activity
4779	2	1	0	1	0.0103	1	0.0103	sulfate adenylyltransferase activity
4777	1	0	0	0	1	1	1	succinate-semialdehyde dehydrogenase activity
4776	2	0	0	0	1	1	1	succinate-CoA ligase (GDP-forming) activity
4775	1	0	0	0	1	1	1	succinate-CoA ligase (ADP-forming) activity
4774	3	0	0	0	1	1	1	succinate-CoA ligase activity
4773	2	0	0	0	1	1	1	steryl-sulfatase activity
4772	1	0	0	0	1	1	1	sterol O-acyltransferase activity
4771	3	0	0	0	1	1	1	sterol esterase activity
16749	1	0	0	0	1	1	1	N-succinyltransferase activity
16748	1	0	0	0	1	1	1	succinyltransferase activity
16747	45	0	0	0	1	1	1	"transferase activity, transferring groups other than amino-acyl groups"
16746	55	0	0	0	1	1	1	"transferase activity, transferring acyl groups"
16745	4	0	0	0	1	1	1	transketolase and transaldolase activity
16744	4	0	0	0	1	1	1	"transferase activity, transferring aldehyde or ketonic groups"
16743	3	0	0	0	1	1	1	carboxyl- and carbamoyltransferase activity
16742	4	0	0	0	1	1	1	"hydroxymethyl-, formyl- and related transferase activity"
16741	46	2	0	2	0.0229	1	0.0229	"transferase activity, transferring one-carbon groups"
16740	561	6	0	6	0.0603	1	0.0603	transferase activity
4769	3	0	0	0	1	1	1	steroid delta-isomerase activity
4768	2	0	0	0	1	1	1	stearoyl-CoA 9-desaturase activity
4766	2	0	0	0	1	1	1	spermidine synthase activity
4765	1	0	0	0	1	1	1	shikimate kinase activity
4764	1	0	0	0	1	1	1	shikimate 5-dehydrogenase activity
4760	2	0	0	0	1	1	1	serine-pyruvate transaminase activity
16739	3	0	0	0	1	1	1	"oxidoreductase activity, acting on other substrates"
16732	1	0	0	0	1	1	1	"oxidoreductase activity, acting on reduced ferredoxin as donor, dinitrogen as acceptor"
16731	2	0	0	0	1	1	1	"oxidoreductase activity, acting on reduced ferredoxin as donor, NAD or NADP as acceptor"
16730	2	0	0	0	1	1	1	"oxidoreductase activity, acting on iron-sulfur proteins as donors"
4759	7	0	0	0	1	1	1	serine esterase activity
4758	2	0	0	0	1	1	1	serine C-palmitoyltransferase activity
4755	1	0	0	0	1	1	1	"saccharopine dehydrogenase (NADP+, L-glutamate-forming) activity"
4753	1	0	0	0	1	1	1	saccharopine dehydrogenase activity
4751	2	0	0	0	1	1	1	ribose-5-phosphate isomerase activity
4750	2	0	0	0	1	1	1	ribulose-phosphate 3-epimerase activity
16729	1	0	0	0	1	1	1	"oxidoreductase activity, acting on CH2 groups, other acceptors"
16728	3	0	0	0	1	1	1	"oxidoreductase activity, acting on CH2 groups, disulfide as acceptor"
16725	3	0	0	0	1	1	1	"oxidoreductase activity, acting on CH2 groups"
16724	1	0	0	0	1	1	1	"oxidoreductase activity, oxidizing metal ions, oxygen as acceptor"
16723	1	0	0	0	1	1	1	"oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor"
16722	2	0	0	0	1	1	1	"oxidoreductase activity, oxidizing metal ions"
16721	6	0	0	0	1	1	1	"oxidoreductase activity, acting on superoxide radicals as acceptor"
4749	4	0	0	0	1	1	1	ribose-phosphate diphosphokinase activity
4748	3	0	0	0	1	1	1	ribonucleoside-diphosphate reductase activity
4747	1	0	0	0	1	1	1	ribokinase activity
4746	1	0	0	0	1	1	1	riboflavin synthase activity
4745	3	0	0	0	1	1	1	retinol dehydrogenase activity
4743	3	0	0	0	1	1	1	pyruvate kinase activity
4742	1	0	0	0	1	1	1	dihydrolipoyllysine-residue acetyltransferase activity
4740	3	0	0	0	1	1	1	[pyruvate dehydrogenase (lipoamide)] kinase activity
16718	7	0	0	0	1	1	1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, miscellaneous"
16717	1	0	0	0	1	1	1	"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water"
16715	2	0	0	0	1	1	1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen"
16714	2	0	0	0	1	1	1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen"
16713	2	0	0	0	1	1	1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen"
16712	11	0	0	0	1	1	1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"
4739	3	0	0	0	1	1	1	pyruvate dehydrogenase (acetyl-transferring) activity
4738	3	0	0	0	1	1	1	pyruvate dehydrogenase activity
4737	1	0	0	0	1	1	1	pyruvate decarboxylase activity
4735	3	0	0	0	1	1	1	pyrroline-5-carboxylate reductase activity
4733	1	0	0	0	1	1	1	pyridoxamine-phosphate oxidase activity
4731	1	0	0	0	1	1	1	purine-nucleoside phosphorylase activity
4730	2	0	0	0	1	1	1	pseudouridylate synthase activity
16709	8	0	0	0	1	1	1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD or NADH as one donor, and incorporation of one atom of oxygen"
16708	1	0	0	0	1	1	1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD or NADH as one donor, and incorporation of two atoms of oxygen into one donor"
16706	5	0	0	0	1	1	1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors"
16705	34	0	0	0	1	1	1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
16702	13	0	0	0	1	1	1	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"
16701	13	0	0	0	1	1	1	"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"
4727	9	0	0	0	1	1	1	prenylated protein tyrosine phosphatase activity
4726	5	0	0	0	1	1	1	non-membrane spanning protein tyrosine phosphatase activity
4725	40	1	0	1	0.1872	1	0.1872	protein-tyrosine-phosphatase activity
4724	8	0	0	0	1	1	1	magnesium-dependent protein serine/threonine phosphatase activity
4723	11	0	0	0	1	1	1	calcium-dependent protein serine/threonine phosphatase activity
4722	20	0	0	0	1	1	1	protein serine/threonine phosphatase activity
4721	62	1	0	1	0.2752	1	0.2752	phosphoprotein phosphatase activity
4720	3	0	0	0	1	1	1	protein-lysine 6-oxidase activity
4719	2	0	0	0	1	1	1	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity
4718	1	0	0	0	1	1	1	Janus kinase activity
4716	5	0	0	0	1	1	1	receptor signaling protein tyrosine kinase activity
4715	4	0	0	0	1	1	1	non-membrane spanning protein tyrosine kinase activity
4714	33	0	0	0	1	1	1	transmembrane receptor protein tyrosine kinase activity
4713	169	1	0	1	0.5883	1	0.5883	protein-tyrosine kinase activity
4712	7	0	0	0	1	1	1	protein threonine/tyrosine kinase activity
47879	1	0	0	0	1	1	1	erythronolide synthase activity
47878	1	0	0	0	1	1	1	erythritol kinase activity
4709	5	0	0	0	1	1	1	MAP kinase kinase kinase activity
4708	5	0	0	0	1	1	1	MAP kinase kinase activity
4707	7	0	0	0	1	1	1	MAP kinase activity
4705	2	0	0	0	1	1	1	JUN kinase activity
4704	1	0	0	0	1	1	1	NF-kappaB-inducing kinase activity
4703	2	0	0	0	1	1	1	G-protein coupled receptor kinase activity
4702	21	0	0	0	1	1	1	receptor signaling protein serine/threonine kinase activity
4701	1	0	0	0	1	1	1	diacylglycerol-activated/phospholipid-dependent protein kinase C activity
4700	1	0	0	0	1	1	1	atypical protein kinase C activity
47865	1	0	0	0	1	1	1	dimethylglycine dehydrogenase activity
47850	1	0	0	0	1	1	1	diaminopimelate dehydrogenase activity
9598	3	0	0	0	1	1	1	detection of pathogenic bacteria
9597	1	0	0	0	1	1	1	detection of virus
9596	8	0	0	0	1	1	1	detection of pest/pathogen/parasite
9595	8	0	0	0	1	1	1	detection of biotic stimulus
9593	6	0	0	0	1	1	1	detection of chemical substance
9589	1	0	0	0	1	1	1	detection of UV
9586	2	0	0	0	1	1	1	rhodopsin mediated phototransduction
9585	1	0	0	0	1	1	1	"red, far-red light phototransduction"
9584	2	0	0	0	1	1	1	detection of visible light
9583	15	0	0	0	1	1	1	detection of light
9582	66	0	0	0	1	1	1	detection of abiotic stimulus
9581	171	0	0	0	1	1	1	detection of external stimulus
47810	1	0	0	0	1	1	1	D-alanine transaminase activity
9579	2	0	0	0	1	1	1	thylakoid
9573	4	0	0	0	1	1	1	ribulose bisphosphate carboxylase complex
9570	4	0	0	0	1	1	1	chloroplast stroma
47806	1	0	0	0	1	1	1	cytochrome-c3 hydrogenase activity
9566	10	0	0	0	1	1	1	fertilization
9555	2	0	0	0	1	1	1	male gametophyte development
9552	2	0	0	0	1	1	1	gamete generation (sensu Magnoliophyta)
9547	16	0	0	0	1	1	1	plastid ribosome
9543	1	0	0	0	1	1	1	thylakoid lumen (sensu Viridiplantae)
9538	1	0	0	0	1	1	1	photosystem I reaction center
9536	36	0	0	0	1	1	1	plastid
9535	1	0	0	0	1	1	1	thylakoid membrane (sensu Viridiplantae)
9534	1	0	0	0	1	1	1	thylakoid (sensu Viridiplantae)
9532	20	0	0	0	1	1	1	plastid stroma
9527	1	0	0	0	1	1	1	plastid outer membrane
9526	1	0	0	0	1	1	1	plastid envelope
9523	1	0	0	0	1	1	1	photosystem II
9522	1	0	0	0	1	1	1	photosystem I
9521	1	0	0	0	1	1	1	photosystem
9514	1	0	0	0	1	1	1	glyoxysome
9512	1	0	0	0	1	1	1	cytochrome b6f complex
9507	31	0	0	0	1	1	1	chloroplast
9506	1	0	0	0	1	1	1	plasmodesma
9503	1	0	0	0	1	1	1	light-harvesting complex (sensu Viridiplantae)
9502	1	0	0	0	1	1	1	photosynthetic electron transport chain
42995	24	0	0	0	1	1	1	cell projection
42994	5	0	0	0	1	1	1	cytoplasmic sequestering of transcription factor
42993	4	0	0	0	1	1	1	positive regulation of transcription factor-nucleus import
42992	5	0	0	0	1	1	1	negative regulation of transcription factor-nucleus import
42991	9	0	0	0	1	1	1	transcription factor-nucleus import
42990	9	0	0	0	1	1	1	regulation of transcription factor-nucleus import
42989	1	0	0	0	1	1	1	sequestering of actin monomers
42982	2	0	0	0	1	1	1	amyloid precursor protein metabolism
42981	128	2	0	2	0.1397	1	0.1397	regulation of apoptosis
42979	3	0	0	0	1	1	1	ornithine decarboxylase regulator activity
42978	1	0	0	0	1	1	1	ornithine decarboxylase activator activity
42977	1	0	0	0	1	1	1	tyrosine phosphorylation of JAK2 protein
42976	1	0	0	0	1	1	1	tyrosine phosphorylation of JAK protein
42973	1	0	0	0	1	1	1	"glucan endo-1,3-beta-D-glucosidase activity"
42972	1	0	0	0	1	1	1	licheninase activity
16699	1	0	0	0	1	1	1	"oxidoreductase activity, acting on hydrogen as donor, iron-sulfur protein as acceptor"
16697	1	0	0	0	1	1	1	"oxidoreductase activity, acting on hydrogen as donor, cytochrome as acceptor"
16695	1	0	0	0	1	1	1	"oxidoreductase activity, acting on hydrogen as donor"
16692	1	0	0	0	1	1	1	NADH peroxidase activity
16691	1	0	0	0	1	1	1	chloride peroxidase activity
16690	1	0	0	0	1	1	1	diarylpropane peroxidase activity
16688	1	0	0	0	1	1	1	L-ascorbate peroxidase activity
16684	17	0	0	0	1	1	1	"oxidoreductase activity, acting on peroxide as acceptor"
16683	1	0	0	0	1	1	1	"oxidoreductase activity, acting on diphenols and related substances as donors, other acceptors"
16682	2	0	0	0	1	1	1	"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor"
16681	4	0	0	0	1	1	1	"oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor"
16679	5	0	0	0	1	1	1	"oxidoreductase activity, acting on diphenols and related substances as donors"
16676	14	0	0	0	1	1	1	"oxidoreductase activity, acting on heme group of donors, oxygen as acceptor"
16675	14	0	0	0	1	1	1	"oxidoreductase activity, acting on heme group of donors"
16671	2	0	0	0	1	1	1	"oxidoreductase activity, acting on sulfur group of donors, disulfide as acceptor"
16670	2	0	0	0	1	1	1	"oxidoreductase activity, acting on sulfur group of donors, oxygen as acceptor"
4699	1	0	0	0	1	1	1	calcium-independent protein kinase C activity
4697	6	0	0	0	1	1	1	protein kinase C activity
4696	4	0	0	0	1	1	1	glycogen synthase kinase 3 activity
4694	2	0	0	0	1	1	1	eukaryotic translation initiation factor 2alpha kinase activity
4693	8	0	0	0	1	1	1	cyclin-dependent protein kinase activity
4691	23	0	0	0	1	1	1	cAMP-dependent protein kinase activity
4690	23	0	0	0	1	1	1	cyclic nucleotide-dependent protein kinase activity
16668	1	0	0	0	1	1	1	"oxidoreductase activity, acting on sulfur group of donors, NAD or NADP as acceptor"
16667	3	0	0	0	1	1	1	"oxidoreductase activity, acting on sulfur group of donors"
42923	18	0	0	0	1	1	1	neuropeptide binding
16665	1	0	0	0	1	1	1	"oxidoreductase activity, acting on other nitrogenous compounds as donors, other acceptors"
42921	1	0	0	0	1	1	1	glucocorticoid receptor signaling pathway
16663	1	0	0	0	1	1	1	"oxidoreductase activity, acting on other nitrogenous compounds as donors, oxygen as acceptor"
16662	1	0	0	0	1	1	1	"oxidoreductase activity, acting on other nitrogenous compounds as donors, cytochrome as acceptor"
16661	1	0	0	0	1	1	1	"oxidoreductase activity, acting on other nitrogenous compounds as donors"
4689	3	0	0	0	1	1	1	phosphorylase kinase activity
4687	3	0	0	0	1	1	1	myosin-light-chain kinase activity
4685	8	0	0	0	1	1	1	calcium/calmodulin-dependent protein kinase activity
