GO ID	Total	Under	Over	Change	P-Value (Under)	P-Value (Over)	P-Value (Changed)	Term
16616	32	1	0	1	0.6825	1	0.6825	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
16615	2	0	0	0	1	1	1	malate dehydrogenase activity
16614	35	1	0	1	0.715	1	0.715	"oxidoreductase activity, acting on CH-OH group of donors"
16612	1	0	0	0	1	1	1	molybdenum-iron nitrogenase complex
16610	1	0	0	0	1	1	1	nitrogenase complex
4639	2	0	0	0	1	1	1	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity
4638	2	0	0	0	1	1	1	phosphoribosylaminoimidazole carboxylase activity
4637	3	0	0	0	1	1	1	phosphoribosylamine-glycine ligase activity
4634	3	0	0	0	1	1	1	phosphopyruvate hydratase activity
4633	1	0	0	0	1	1	1	phosphopantothenoylcysteine decarboxylase activity
4632	1	0	0	0	1	1	1	phosphopantothenate-cysteine ligase activity
4631	1	0	0	0	1	1	1	phosphomevalonate kinase activity
4630	2	0	0	0	1	1	1	phospholipase D activity
16608	2	0	0	0	1	1	1	growth hormone-releasing hormone activity
16605	2	0	0	0	1	1	1	PML body
16604	7	0	0	0	1	1	1	nuclear body
16603	1	0	0	0	1	1	1	glutaminyl-peptide cyclotransferase activity
16600	2	0	0	0	1	1	1	flotillin complex
47798	1	0	0	0	1	1	1	cyclomaltodextrinase activity
4629	8	0	0	0	1	1	1	phospholipase C activity
4623	8	0	0	0	1	1	1	phospholipase A2 activity
4622	4	0	0	0	1	1	1	lysophospholipase activity
4621	1	0	0	0	1	1	1	glycosylphosphatidylinositol phospholipase D activity
4620	21	1	0	1	0.5284	1	0.5284	phospholipase activity
47789	1	0	0	0	1	1	1	creatininase activity
4619	3	0	0	0	1	1	1	phosphoglycerate mutase activity
4618	2	0	0	0	1	1	1	phosphoglycerate kinase activity
4617	2	0	0	0	1	1	1	phosphoglycerate dehydrogenase activity
4616	2	0	0	0	1	1	1	phosphogluconate dehydrogenase (decarboxylating) activity
4615	1	0	0	0	1	1	1	phosphomannomutase activity
4614	2	0	0	0	1	1	1	phosphoglucomutase activity
4613	1	0	0	0	1	1	1	phosphoenolpyruvate carboxykinase (GTP) activity
4612	1	0	0	0	1	1	1	phosphoenolpyruvate carboxykinase (ATP) activity
4611	1	0	0	0	1	1	1	phosphoenolpyruvate carboxykinase activity
4607	2	0	0	0	1	1	1	phosphatidylcholine-sterol O-acyltransferase activity
4605	2	0	0	0	1	1	1	phosphatidate cytidylyltransferase activity
4603	1	0	0	0	1	1	1	phenylethanolamine N-methyltransferase activity
4602	5	0	0	0	1	1	1	glutathione peroxidase activity
4601	13	0	0	0	1	1	1	peroxidase activity
47768	1	0	0	0	1	1	1	"carboxy-cis,cis-muconate cyclase activity"
47763	1	0	0	0	1	1	1	caffeate O-methyltransferase activity
47750	1	0	0	0	1	1	1	cholestenol delta-isomerase activity
47735	1	0	0	0	1	1	1	cellobiose dehydrogenase (acceptor) activity
9496	1	0	0	0	1	1	1	plastoquinol-plastocyanin reductase activity
47710	2	0	0	0	1	1	1	bis(5'-adenosyl)-triphosphatase activity
47708	1	0	0	0	1	1	1	biotinidase activity
9454	1	0	0	0	1	1	1	aerotaxis
9453	1	0	0	0	1	1	1	energy taxis
9452	2	0	0	0	1	1	1	RNA capping
9451	20	1	0	1	0.5112	1	0.5112	RNA modification
9449	1	0	0	0	1	1	1	aminobutyrate biosynthesis
9448	2	0	0	0	1	1	1	aminobutyrate metabolism
9441	1	0	0	0	1	1	1	glycolate metabolism
9440	2	0	0	0	1	1	1	cyanate catabolism
9439	3	0	0	0	1	1	1	cyanate metabolism
9438	1	0	0	0	1	1	1	methylglyoxal metabolism
9437	1	0	0	0	1	1	1	carnitine metabolism
9435	1	0	0	0	1	1	1	NAD biosynthesis
9434	2	0	0	0	1	1	1	flagellum (sensu Eukarya)
9432	1	0	0	0	1	1	1	SOS response
9425	1	0	0	0	1	1	1	flagellar basal body (sensu Bacteria)
9420	1	0	0	0	1	1	1	flagellar filament (sensu Bacteria)
9417	1	0	0	0	1	1	1	fimbrin
9416	17	0	0	0	1	1	1	response to light
9415	2	0	0	0	1	1	1	response to water
9414	2	0	0	0	1	1	1	response to water deprivation
9411	3	0	0	0	1	1	1	response to UV
9410	17	0	0	0	1	1	1	response to xenobiotic stimulus
9409	5	0	0	0	1	1	1	response to cold
9408	16	2	0	2	0.1063	1	0.1063	response to heat
9405	10	0	0	0	1	1	1	pathogenesis
9404	2	0	0	0	1	1	1	toxin metabolism
9401	1	0	0	0	1	1	1	phosphoenolpyruvate-dependent sugar phosphotransferase system
42895	1	0	0	0	1	1	1	antibiotic transporter activity
30894	9	0	0	0	1	1	1	replisome
30893	1	0	0	0	1	1	1	meiotic cohesin complex
30890	2	0	0	0	1	1	1	positive regulation of B-cell proliferation
30888	2	0	0	0	1	1	1	regulation of B-cell proliferation
30887	1	0	0	0	1	1	1	positive regulation of dendritic cell activation
30885	1	0	0	0	1	1	1	regulation of dendritic cell activation
30884	1	0	0	0	1	1	1	exogenous lipid antigen binding
30882	1	0	0	0	1	1	1	lipid antigen binding
30881	1	0	0	0	1	1	1	beta-2-microglobulin binding
30880	12	0	0	0	1	1	1	RNA polymerase complex
16599	5	0	0	0	1	1	1	caveolar membrane
16598	1	0	0	0	1	1	1	protein arginylation
16597	3	0	0	0	1	1	1	amino acid binding
16595	1	0	0	0	1	1	1	glutamate binding
16594	2	0	0	0	1	1	1	glycine binding
16591	22	0	0	0	1	1	1	"DNA-directed RNA polymerase II, holoenzyme"
30879	1	0	0	0	1	1	1	mammary gland development
30877	1	0	0	0	1	1	1	beta-catenin destruction complex
30870	2	0	0	0	1	1	1	Mre11 complex
16585	9	0	0	0	1	1	1	chromatin remodeling complex
16582	18	0	0	0	1	1	1	non-covalent chromatin modification
16580	1	0	0	0	1	1	1	Sin3 complex
30867	3	0	0	0	1	1	1	rough endoplasmic reticulum membrane
30866	5	0	0	0	1	1	1	cortical actin cytoskeleton organization and biogenesis
30865	5	0	0	0	1	1	1	cortical cytoskeleton organization and biogenesis
30864	8	0	0	0	1	1	1	cortical actin cytoskeleton
30863	9	0	0	0	1	1	1	cortical cytoskeleton
16579	3	0	0	0	1	1	1	protein deubiquitination
42835	1	0	0	0	1	1	1	BRE binding
42834	1	0	0	0	1	1	1	peptidoglycan binding
16575	3	0	0	0	1	1	1	histone deacetylation
42830	3	0	0	0	1	1	1	defense response to pathogenic bacteria
16574	1	0	0	0	1	1	1	histone ubiquitination
16573	4	0	0	0	1	1	1	histone acetylation
16572	1	0	0	0	1	1	1	histone phosphorylation
16571	5	0	0	0	1	1	1	histone methylation
16570	11	0	0	0	1	1	1	histone modification
30856	1	0	0	0	1	1	1	regulation of epithelial cell differentiation
30855	7	0	0	0	1	1	1	epithelial cell differentiation
4597	2	0	0	0	1	1	1	peptide-aspartate beta-dioxygenase activity
4595	1	0	0	0	1	1	1	pantetheine-phosphate adenylyltransferase activity
30851	1	0	0	0	1	1	1	granulocyte differentiation
4594	1	0	0	0	1	1	1	pantothenate kinase activity
30850	1	0	0	0	1	1	1	prostate gland development
42829	8	0	0	0	1	1	1	defense response to pathogen
42828	9	0	0	0	1	1	1	response to pathogen
4592	1	0	0	0	1	1	1	pantoate-beta-alanine ligase activity
4590	1	0	0	0	1	1	1	orotidine-5'-phosphate decarboxylase activity
16569	11	0	0	0	1	1	1	covalent chromatin modification
16568	36	0	0	0	1	1	1	chromatin modification
16567	13	1	0	1	0.3717	1	0.3717	protein ubiquitination
42823	1	0	0	0	1	1	1	pyridoxal phosphate biosynthesis
16566	4	0	0	0	1	1	1	specific transcriptional repressor activity
42822	1	0	0	0	1	1	1	pyridoxal phosphate metabolism
16565	1	0	0	0	1	1	1	general transcriptional repressor activity
16564	25	0	0	0	1	1	1	transcriptional repressor activity
16563	43	5	0	5	0.0162	1	0.0162	transcriptional activator activity
16560	1	0	0	0	1	1	1	peroxisome receptor docking
30847	1	0	0	0	1	1	1	"transcription termination from Pol II promoter, poly(A)-independent"
4588	1	0	0	0	1	1	1	orotate phosphoribosyltransferase activity
4587	1	0	0	0	1	1	1	ornithine-oxo-acid transaminase activity
4586	1	0	0	0	1	1	1	ornithine decarboxylase activity
4585	2	0	0	0	1	1	1	ornithine carbamoyltransferase activity
42819	1	0	0	0	1	1	1	vitamin B6 biosynthesis
4581	1	0	0	0	1	1	1	dolichyl-phosphate beta-glucosyltransferase activity
42816	1	0	0	0	1	1	1	vitamin B6 metabolism
42813	2	0	0	0	1	1	1	Wnt receptor activity
16556	4	1	0	1	0.1331	1	0.1331	mRNA modification
16554	1	0	0	0	1	1	1	cytidine to uridine editing
16553	2	0	0	0	1	1	1	base conversion/substitution editing
30837	1	0	0	0	1	1	1	negative regulation of actin filament polymerization
4579	1	0	0	0	1	1	1	dolichyl-diphosphooligosaccharide-protein glycotransferase activity
30833	5	1	0	1	0.1635	1	0.1635	regulation of actin filament polymerization
4576	3	0	0	0	1	1	1	oligosaccharyl transferase activity
30832	7	1	0	1	0.2212	1	0.2212	regulation of actin filament length
4575	1	0	0	0	1	1	1	sucrose alpha-glucosidase activity
4574	1	0	0	0	1	1	1	"oligo-1,6-glucosidase activity"
42809	1	0	0	0	1	1	1	vitamin D receptor binding
4572	2	0	0	0	1	1	1	"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity"
4571	3	0	0	0	1	1	1	"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity"
42804	6	1	0	1	0.1929	1	0.1929	protein homooligomerization activity
16547	5	1	0	1	0.1635	1	0.1635	RNA editing
42803	19	0	0	0	1	1	1	protein homodimerization activity
42802	24	1	0	1	0.5766	1	0.5766	protein self binding
16545	1	0	0	0	1	1	1	"male courtship behavior (sensu Insecta), wing vibration"
42800	2	0	0	0	1	1	1	histone lysine N-methyltransferase activity (H3-K4 specific)
16542	1	0	0	0	1	1	1	male courtship behavior (sensu Insecta)
16540	2	0	0	0	1	1	1	protein autoprocessing
4568	1	0	0	0	1	1	1	chitinase activity
4567	1	0	0	0	1	1	1	beta-mannosidase activity
4566	1	0	0	0	1	1	1	beta-glucuronidase activity
4565	1	0	0	0	1	1	1	beta-galactosidase activity
4564	1	0	0	0	1	1	1	beta-fructofuranosidase activity
4563	4	0	0	0	1	1	1	beta-N-acetylhexosaminidase activity
4560	1	0	0	0	1	1	1	alpha-L-fucosidase activity
16539	1	0	0	0	1	1	1	intein-mediated protein splicing
16538	10	0	0	0	1	1	1	cyclin-dependent protein kinase regulator activity
16534	1	0	0	0	1	1	1	cyclin-dependent protein kinase 5 activator activity
16533	1	0	0	0	1	1	1	cyclin-dependent protein kinase 5 activator complex
16532	1	0	0	0	1	1	1	superoxide dismutase copper chaperone activity
16531	1	0	0	0	1	1	1	copper chaperone activity
16530	2	0	0	0	1	1	1	metallochaperone activity
4559	2	0	0	0	1	1	1	alpha-mannosidase activity
4558	2	0	0	0	1	1	1	alpha-glucosidase activity
4557	2	0	0	0	1	1	1	alpha-galactosidase activity
4556	3	0	0	0	1	1	1	alpha-amylase activity
4553	20	1	0	1	0.5112	1	0.5112	"hydrolase activity, hydrolyzing O-glycosyl compounds"
4551	3	0	0	0	1	1	1	nucleotide diphosphatase activity
4550	2	0	0	0	1	1	1	nucleoside-diphosphate kinase activity
16529	4	0	0	0	1	1	1	sarcoplasmic reticulum
16528	4	0	0	0	1	1	1	sarcoplasm
16527	2	0	0	0	1	1	1	brain-specific angiogenesis inhibitor activity
16526	14	0	0	0	1	1	1	"G-protein coupled receptor activity, unknown ligand"
16525	6	0	0	0	1	1	1	negative regulation of angiogenesis
16524	2	0	0	0	1	1	1	latrotoxin receptor activity
16520	2	0	0	0	1	1	1	growth hormone-releasing hormone receptor activity
4549	5	0	0	0	1	1	1	tRNA-specific ribonuclease activity
4540	11	1	0	1	0.3251	1	0.3251	ribonuclease activity
16519	1	0	0	0	1	1	1	gastric inhibitory peptide receptor activity
16514	2	0	0	0	1	1	1	SWI/SNF complex
16513	1	0	0	0	1	1	1	core-binding factor complex
16512	1	0	0	0	1	1	1	endothelin-converting enzyme 1 activity
16511	1	0	0	0	1	1	1	endothelin-converting enzyme activity
4537	2	0	0	0	1	1	1	caspase-activated deoxyribonuclease activity
4536	11	0	0	0	1	1	1	deoxyribonuclease activity
4532	2	0	0	0	1	1	1	exoribonuclease activity
4531	1	0	0	0	1	1	1	deoxyribonuclease II activity
4530	3	0	0	0	1	1	1	deoxyribonuclease I activity
16505	3	0	0	0	1	1	1	apoptotic protease activator activity
16504	5	0	0	0	1	1	1	protease activator activity
16503	1	0	0	0	1	1	1	pheromone receptor activity
16502	18	0	0	0	1	1	1	nucleotide receptor activity
16500	5	0	0	0	1	1	1	protein-hormone receptor activity
47696	2	0	0	0	1	1	1	beta-adrenergic-receptor kinase activity
4529	2	0	0	0	1	1	1	exodeoxyribonuclease activity
4528	2	0	0	0	1	1	1	phosphodiesterase I activity
4527	9	0	0	0	1	1	1	exonuclease activity
4526	5	0	0	0	1	1	1	ribonuclease P activity
4525	1	0	0	0	1	1	1	ribonuclease III activity
4523	1	0	0	0	1	1	1	ribonuclease H activity
4522	2	0	0	0	1	1	1	pancreatic ribonuclease activity
4521	9	1	0	1	0.275	1	0.275	endoribonuclease activity
4520	9	0	0	0	1	1	1	endodeoxyribonuclease activity
47682	1	0	0	0	1	1	1	aryl-alcohol oxidase activity
4519	23	1	0	1	0.5611	1	0.5611	endonuclease activity
4518	30	1	0	1	0.6588	1	0.6588	nuclease activity
4517	2	0	0	0	1	1	1	nitric-oxide synthase activity
4515	1	0	0	0	1	1	1	nicotinate-nucleotide adenylyltransferase activity
4514	1	0	0	0	1	1	1	nicotinate-nucleotide diphosphorylase (carboxylating) activity
4512	2	0	0	0	1	1	1	inositol-3-phosphate synthase activity
4511	1	0	0	0	1	1	1	tyrosine 3-monooxygenase activity
4510	1	0	0	0	1	1	1	tryptophan 5-monooxygenase activity
4508	2	0	0	0	1	1	1	steroid 17-alpha-monooxygenase activity
4507	1	0	0	0	1	1	1	steroid 11-beta-monooxygenase activity
4506	1	0	0	0	1	1	1	squalene monooxygenase activity
4505	1	0	0	0	1	1	1	phenylalanine 4-monooxygenase activity
4504	1	0	0	0	1	1	1	peptidylglycine monooxygenase activity
4500	1	0	0	0	1	1	1	dopamine beta-monooxygenase activity
47669	1	0	0	0	1	1	1	amylosucrase activity
47658	1	0	0	0	1	1	1	alpha-amino-acid esterase activity
47654	1	0	0	0	1	1	1	alliin lyase activity
47646	1	0	0	0	1	1	1	alkanal monooxygenase (FMN-linked) activity
47631	1	0	0	0	1	1	1	ADP-ribose diphosphatase activity
9399	2	0	0	0	1	1	1	nitrogen fixation
9397	1	0	0	0	1	1	1	folic acid and derivative catabolism
9396	2	0	0	0	1	1	1	folic acid and derivative biosynthesis
9395	2	0	0	0	1	1	1	phospholipid catabolism
9384	1	0	0	0	1	1	1	N-acylmannosamine kinase activity
9382	1	0	0	0	1	1	1	imidazoleglycerol-phosphate synthase complex
9381	1	0	0	0	1	1	1	excinuclease ABC activity
9380	1	0	0	0	1	1	1	excinuclease ABC complex
9378	1	0	0	0	1	1	1	Holliday junction helicase activity
9377	1	0	0	0	1	1	1	HslUV protease activity
9376	1	0	0	0	1	1	1	HslUV protease complex
9375	1	0	0	0	1	1	1	hydrogenase complex
9374	4	0	0	0	1	1	1	biotin binding
9373	2	0	0	0	1	1	1	regulation of transcription by pheromones
9372	1	0	0	0	1	1	1	quorum sensing
9371	1	0	0	0	1	1	1	positive regulation of transcription by pheromones
9349	1	0	0	0	1	1	1	riboflavin synthase complex
9348	2	0	0	0	1	1	1	ornithine carbamoyltransferase complex
9347	1	0	0	0	1	1	1	aspartate carbamoyltransferase complex
9346	1	0	0	0	1	1	1	citrate lyase complex
9343	2	0	0	0	1	1	1	biotin carboxylase complex
9341	1	0	0	0	1	1	1	beta-galactosidase complex
9331	1	0	0	0	1	1	1	glycerol-3-phosphate dehydrogenase complex
9330	1	0	0	0	1	1	1	DNA topoisomerase complex (ATP-hydrolyzing)
9326	1	0	0	0	1	1	1	formate dehydrogenase complex
9325	1	0	0	0	1	1	1	nitrate reductase complex
9320	2	0	0	0	1	1	1	phosphoribosylaminoimidazole carboxylase complex
9317	2	0	0	0	1	1	1	acetyl-CoA carboxylase complex
9314	23	0	0	0	1	1	1	response to radiation
9312	2	1	0	1	0.0689	1	0.0689	oligosaccharide biosynthesis
9311	4	2	0	2	0.007	1	0.007	oligosaccharide metabolism
9310	28	2	0	2	0.2573	1	0.2573	amine catabolism
9309	26	2	0	2	0.231	1	0.231	amine biosynthesis
9308	110	5	0	5	0.3422	1	0.3422	amine metabolism
9307	1	0	0	0	1	1	1	DNA restriction
9306	9	1	0	1	0.275	1	0.275	protein secretion
9303	1	0	0	0	1	1	1	rRNA transcription
42787	1	0	0	0	1	1	1	protein ubiquitination during ubiquitin-dependent protein catabolism
42780	1	0	0	0	1	1	1	tRNA 3'-processing
42775	13	0	0	0	1	1	1	ATP synthesis coupled electron transport (sensu Eukarya)
42773	13	0	0	0	1	1	1	ATP synthesis coupled electron transport
42772	2	1	0	1	0.0689	1	0.0689	"DNA damage response, signal transduction resulting in transcription"
42771	2	0	0	0	1	1	1	"DNA damage response, signal transduction by p53 class mediator resulting in induction of apoptosis"
42770	18	1	0	1	0.4748	1	0.4748	"DNA damage response, signal transduction"
42761	1	0	0	0	1	1	1	very-long-chain fatty acid biosynthesis
30785	1	0	0	0	1	1	1	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase activity
16499	2	0	0	0	1	1	1	orexin receptor activity
42752	3	0	0	0	1	1	1	regulation of circadian rhythm
16494	2	0	0	0	1	1	1	C-X-C chemokine receptor activity
16493	8	0	0	0	1	1	1	C-C chemokine receptor activity
16492	1	0	0	0	1	1	1	"neurotensin receptor activity, G-protein coupled"
16491	203	9	0	9	0.2806	1	0.2806	oxidoreductase activity
42749	3	0	0	0	1	1	1	regulation of circadian sleep/wake cycle
42748	1	0	0	0	1	1	1	"circadian sleep/wake cycle, non-REM sleep"
42745	3	0	0	0	1	1	1	circadian sleep/wake cycle
42742	14	2	0	2	0.0843	1	0.0843	defense response to bacteria
16486	3	0	0	0	1	1	1	peptide hormone processing
16485	11	0	0	0	1	1	1	protein processing
16482	1	0	0	0	1	1	1	cytoplasmic transport
16481	52	1	0	1	0.8458	1	0.8458	negative regulation of transcription
42734	2	0	0	0	1	1	1	presynaptic membrane
16478	1	1	0	1	0.0351	1	0.0351	negative regulation of translation
16477	59	3	0	3	0.3423	1	0.3423	cell migration
42732	1	0	0	0	1	1	1	D-xylose metabolism
42730	1	0	0	0	1	1	1	fibrinolysis
4499	1	0	0	0	1	1	1	dimethylaniline monooxygenase (N-oxide-forming) activity
4498	1	0	0	0	1	1	1	calcidiol 1-monooxygenase activity
4497	30	0	0	0	1	1	1	monooxygenase activity
4496	2	0	0	0	1	1	1	mevalonate kinase activity
4494	2	0	0	0	1	1	1	methylmalonyl-CoA mutase activity
42729	1	0	0	0	1	1	1	DASH complex
4493	2	0	0	0	1	1	1	methylmalonyl-CoA epimerase activity
4492	1	0	0	0	1	1	1	methylmalonyl-CoA decarboxylase activity
42727	1	0	0	0	1	1	1	vitamin B2 and derivative biosynthesis
4491	1	1	0	1	0.0351	1	0.0351	methylmalonate-semialdehyde dehydrogenase (acylating) activity
42726	1	0	0	0	1	1	1	vitamin B2 and derivative metabolism
4490	2	0	0	0	1	1	1	methylglutaconyl-CoA hydratase activity
16469	8	0	0	0	1	1	1	proton-transporting two-sector ATPase complex
42725	1	0	0	0	1	1	1	thiamin and derivative catabolism
42724	1	0	0	0	1	1	1	thiamin and derivative biosynthesis
42723	1	0	0	0	1	1	1	thiamin and derivative metabolism
16463	1	0	0	0	1	1	1	zinc-exporting ATPase activity
16462	6	0	0	0	1	1	1	pyrophosphatase activity
16461	1	0	0	0	1	1	1	unconventional myosin
16460	11	0	0	0	1	1	1	myosin II
30748	1	0	0	0	1	1	1	amine N-methyltransferase activity
4489	1	0	0	0	1	1	1	methylenetetrahydrofolate reductase (NADPH) activity
4488	2	0	0	0	1	1	1	methylenetetrahydrofolate dehydrogenase (NADP+) activity
4487	1	0	0	0	1	1	1	methylenetetrahydrofolate dehydrogenase (NAD+) activity
4486	2	0	0	0	1	1	1	methylenetetrahydrofolate dehydrogenase activity
30742	1	0	0	0	1	1	1	GTP-dependent protein binding
4485	1	0	0	0	1	1	1	methylcrotonoyl-CoA carboxylase activity
4484	1	0	0	0	1	1	1	mRNA guanylyltransferase activity
4483	1	0	0	0	1	1	1	mRNA (nucleoside-2'-O-)-methyltransferase activity
4482	2	0	0	0	1	1	1	mRNA (guanine-N7-)-methyltransferase activity
16459	17	0	0	0	1	1	1	myosin
16458	10	0	0	0	1	1	1	gene silencing
16455	1	0	0	0	1	1	1	RNA polymerase II transcription mediator activity
16453	3	0	0	0	1	1	1	C-acetyltransferase activity
16452	1	0	0	0	1	1	1	theta DNA polymerase activity
16451	2	0	0	0	1	1	1	nu DNA polymerase activity
16450	1	0	0	0	1	1	1	kappa DNA polymerase activity
4479	1	0	0	0	1	1	1	methionyl-tRNA formyltransferase activity
4478	2	0	0	0	1	1	1	methionine adenosyltransferase activity
4477	2	0	0	0	1	1	1	methenyltetrahydrofolate cyclohydrolase activity
4476	2	0	0	0	1	1	1	mannose-6-phosphate isomerase activity
30731	2	0	0	0	1	1	1	guanidinoacetate N-methyltransferase activity
4474	1	0	0	0	1	1	1	malate synthase activity
4473	1	0	0	0	1	1	1	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+) activity
42708	4	2	0	2	0.007	1	0.007	elastase activity
4471	1	0	0	0	1	1	1	malate dehydrogenase (decarboxylating) activity
4470	2	0	0	0	1	1	1	malic enzyme activity
42706	2	0	0	0	1	1	1	eye photoreceptor cell fate commitment
16449	3	0	0	0	1	1	1	lambda DNA polymerase activity
16448	1	0	0	0	1	1	1	mu DNA polymerase activity
16446	2	0	0	0	1	1	1	somatic hypermutation of antibody genes
16445	2	0	0	0	1	1	1	generation of antibody gene diversity
16444	2	0	0	0	1	1	1	somatic cell DNA recombination
16442	1	0	0	0	1	1	1	RNA-induced silencing complex
16441	2	0	0	0	1	1	1	posttranscriptional gene silencing
4469	1	0	0	0	1	1	1	lysophosphatidate acyltransferase activity
4468	8	0	0	0	1	1	1	lysine N-acetyltransferase activity
4467	3	0	0	0	1	1	1	long-chain-fatty-acid-CoA ligase activity
30722	1	0	0	0	1	1	1	oocyte nucleus positioning
4465	5	1	0	1	0.1635	1	0.1635	lipoprotein lipase activity
4463	3	0	0	0	1	1	1	leukotriene-A4 hydrolase activity
4462	3	0	0	0	1	1	1	lactoylglutathione lyase activity
4461	2	0	0	0	1	1	1	lactose synthase activity
4460	1	0	0	0	1	1	1	L-lactate dehydrogenase (cytochrome) activity
16436	1	0	0	0	1	1	1	rRNA (uridine) methyltransferase activity
16435	1	0	0	0	1	1	1	rRNA (guanine) methyltransferase activity
16433	2	0	0	0	1	1	1	rRNA (adenine) methyltransferase activity
30716	1	0	0	0	1	1	1	oocyte cell fate determination
4459	3	0	0	0	1	1	1	L-lactate dehydrogenase activity
4457	3	0	0	0	1	1	1	lactate dehydrogenase activity
30713	1	0	0	0	1	1	1	stalk formation
4455	1	0	0	0	1	1	1	ketol-acid reductoisomerase activity
4452	1	0	0	0	1	1	1	isopentenyl-diphosphate delta-isomerase activity
4451	1	0	0	0	1	1	1	isocitrate lyase activity
4450	3	0	0	0	1	1	1	isocitrate dehydrogenase (NADP+) activity
16424	1	0	0	0	1	1	1	tRNA (guanosine) methyltransferase activity
16423	1	0	0	0	1	1	1	tRNA (guanine) methyltransferase activity
16421	4	0	0	0	1	1	1	CoA carboxylase activity
16420	1	0	0	0	1	1	1	malonyltransferase activity
30707	2	0	0	0	1	1	1	ovarian follicle cell development (sensu Insecta)
30706	1	0	0	0	1	1	1	oocyte differentiation (sensu Insecta)
4449	4	0	0	0	1	1	1	isocitrate dehydrogenase (NAD+) activity
30705	17	0	0	0	1	1	1	cytoskeleton-dependent intracellular transport
4448	5	0	0	0	1	1	1	isocitrate dehydrogenase activity
30703	1	0	0	0	1	1	1	eggshell formation
4445	1	0	0	0	1	1	1	inositol-polyphosphate 5-phosphatase activity
4441	2	0	0	0	1	1	1	"inositol-1,4-bisphosphate 1-phosphatase activity"
16419	1	0	0	0	1	1	1	S-malonyltransferase activity
16418	1	0	0	0	1	1	1	S-acetyltransferase activity
16417	1	0	0	0	1	1	1	S-acyltransferase activity
16416	2	0	0	0	1	1	1	O-palmitoyltransferase activity
16413	3	0	0	0	1	1	1	O-acetyltransferase activity
16412	1	0	0	0	1	1	1	serine O-acyltransferase activity
16411	1	0	0	0	1	1	1	acylglycerol O-acyltransferase activity
16410	9	0	0	0	1	1	1	N-acyltransferase activity
4439	2	0	0	0	1	1	1	phosphoinositide 5-phosphatase activity
4437	7	0	0	0	1	1	1	inositol/phosphatidylinositol phosphatase activity
4435	6	0	0	0	1	1	1	phosphoinositide phospholipase C activity
4434	6	0	0	0	1	1	1	inositol/phosphatidylinositol phosphodiesterase activity
4430	1	0	0	0	1	1	1	1-phosphatidylinositol 4-kinase activity
16409	2	0	0	0	1	1	1	palmitoyltransferase activity
16408	5	0	0	0	1	1	1	C-acyltransferase activity
16407	12	0	0	0	1	1	1	acetyltransferase activity
16406	3	0	0	0	1	1	1	carnitine O-acyltransferase activity
16405	3	0	0	0	1	1	1	CoA-ligase activity
16403	1	0	0	0	1	1	1	dimethylargininase activity
4428	13	0	0	0	1	1	1	inositol/phosphatidylinositol kinase activity
4427	2	0	0	0	1	1	1	inorganic diphosphatase activity
4425	1	0	0	0	1	1	1	indole-3-glycerol-phosphate synthase activity
4424	1	0	0	0	1	1	1	imidazoleglycerol-phosphate dehydratase activity
4422	1	0	0	0	1	1	1	hypoxanthine phosphoribosyltransferase activity
4420	4	1	0	1	0.1331	1	0.1331	hydroxymethylglutaryl-CoA reductase (NADPH) activity
4419	1	0	0	0	1	1	1	hydroxymethylglutaryl-CoA lyase activity
4418	2	0	0	0	1	1	1	hydroxymethylbilane synthase activity
4417	1	0	0	0	1	1	1	hydroxyethylthiazole kinase activity
4416	1	0	0	0	1	1	1	hydroxyacylglutathione hydrolase activity
4415	1	0	0	0	1	1	1	hyalurononglucosaminidase activity
4413	1	0	0	0	1	1	1	homoserine kinase activity
4412	1	0	0	0	1	1	1	homoserine dehydrogenase activity
4411	1	0	0	0	1	1	1	"homogentisate 1,2-dioxygenase activity"
4408	1	0	0	0	1	1	1	holocytochrome-c synthase activity
4407	4	0	0	0	1	1	1	histone deacetylase activity
4406	1	0	0	0	1	1	1	H3/H4 histone acetyltransferase activity
4402	8	0	0	0	1	1	1	histone acetyltransferase activity
4400	1	0	0	0	1	1	1	histidinol-phosphate transaminase activity
47547	1	0	0	0	1	1	1	2-methylcitrate dehydratase activity
9299	2	0	0	0	1	1	1	mRNA transcription
9296	3	0	0	0	1	1	1	flagellum biogenesis
9295	1	0	0	0	1	1	1	nucleoid
9292	1	0	0	0	1	1	1	genetic transfer
9291	1	0	0	0	1	1	1	unidirectional conjugation
9289	1	0	0	0	1	1	1	fimbria
9288	1	0	0	0	1	1	1	flagellum (sensu Bacteria)
9279	2	0	0	0	1	1	1	outer membrane (sensu Gram-negative Bacteria)
9277	6	0	0	0	1	1	1	cell wall (sensu Fungi)
9275	1	0	0	0	1	1	1	cell wall (sensu Gram-positive Bacteria)
9274	1	0	0	0	1	1	1	cell wall (sensu Bacteria)
9273	1	0	0	0	1	1	1	cell wall biosynthesis (sensu Bacteria)
9272	1	0	0	0	1	1	1	cell wall biosynthesis (sensu Fungi)
